Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Anio_Venta,Mes_Venta,Trimestre_Venta,Ciudad_Invalida_Origen,Cantidad_Sospechosa_Origen,Costo_Envio_Imputado,Tiempo_Entrega_Imputado,Ingreso_Bruto,Ingreso_Neto_Logistico,Ratio_Envio_Venta,Entrega_Tardia,Brecha_SLA,Antiguedad_Dias,Registro_Confiable
TRX-10127,PROD-3394,2026-01-01,6.0,782.22,59.05,9.0,Retrasado,Barranquilla,App,2026,2026-01,2026Q1,False,False,False,False,4693.32,4634.2699999999995,1.2581711879863295,False,-6.0,34,True
TRX-10128,PROD-2754,2025-11-18,8.0,1217.55,66.31,12.0,Retrasado,Medellin,WhatsApp,2025,2025-11,2025Q4,False,False,False,False,9740.4,9674.09,0.6807728635374318,False,-3.0,78,True
TRX-10129,PROD-3390,2025-03-11,14.0,1317.32,20.18,15.0,En Camino,,Físico,2025,2025-03,2025Q1,True,False,False,False,18442.48,18422.3,0.10942129258104116,False,0.0,330,False
TRX-10130,PROD-2635,2025-01-28,6.0,1160.63,36.64,28.0,Entregado,Bogota,App,2025,2025-01,2025Q1,False,False,False,False,6963.780000000001,6927.14,0.5261510271720243,True,13.0,372,True
TRX-10131,PROD-2482,2025-03-15,12.0,1976.23,36.33,2.0,Retrasado,Medellin,WhatsApp,2025,2025-03,2025Q1,False,False,False,False,23714.760000000002,23678.43,0.15319573126609753,False,-13.0,326,True
TRX-10132,PROD-1898,2025-12-03,6.0,1385.27,53.06,17.0,Perdido,Bucaramanga,WhatsApp,2025,2025-12,2025Q4,False,False,True,False,8311.619999999999,8258.56,0.6383833717133364,True,2.0,63,False
TRX-10133,PROD-1566,2024-10-18,10.0,1863.72,82.88,16.0,Retrasado,Medellin,Físico,2024,2024-10,2024Q4,False,False,False,False,18637.2,18554.32,0.44470199386173886,True,1.0,474,True
TRX-10134,PROD-3087,2024-11-22,4.0,244.69,23.49,23.0,Retrasado,Bogota,App,2024,2024-11,2024Q4,False,False,False,False,978.76,955.27,2.3999754791777352,True,8.0,439,True
TRX-10135,PROD-3021,2026-01-23,9.0,132.13,57.09,16.0,Devuelto,Bogota,App,2026,2026-01,2026Q1,False,False,False,False,1189.17,1132.0800000000002,4.800827467897777,True,1.0,12,True
TRX-10136,PROD-1372,2025-10-06,7.0,628.88,79.38,3.0,Retrasado,Cali,Online,2025,2025-10,2025Q4,False,False,False,False,4402.16,4322.78,1.8032056990204808,False,-12.0,121,True
TRX-10137,PROD-1192,2024-11-28,14.0,281.81,83.81,19.0,Retrasado,Bogota,WhatsApp,2024,2024-11,2024Q4,False,False,False,False,3945.34,3861.53,2.1242782624564676,True,4.0,433,True
TRX-10138,PROD-1449,2025-12-04,11.0,1056.48,68.32,16.0,Perdido,Cali,App,2025,2025-12,2025Q4,False,False,False,False,11621.28,11552.960000000001,0.5878870485867305,True,1.0,62,True
TRX-10139,PROD-1626,2025-11-02,6.0,1042.77,33.46,11.0,En Camino,Bogota,Físico,2025,2025-11,2025Q4,False,False,False,False,6256.62,6223.16,0.5347935466753615,False,-4.0,94,True
TRX-10140,PROD-3570,2024-10-18,1.0,1154.34,83.19,26.0,En Camino,Barranquilla,App,2024,2024-10,2024Q4,False,False,False,False,1154.34,1071.1499999999999,7.206715525754976,True,11.0,474,True
TRX-10141,PROD-1655,2024-12-14,2.0,1493.0,75.51,9.0,En Camino,Bogota,Online,2024,2024-12,2024Q4,False,False,False,False,2986.0,2910.49,2.5288010716677833,False,-6.0,417,True
TRX-10142,PROD-3787,2026-01-27,12.0,1942.95,71.92,14.0,Devuelto,Medellin,WhatsApp,2026,2026-01,2026Q1,False,False,False,False,23315.4,23243.480000000003,0.30846564931332937,False,-1.0,8,True
TRX-10143,PROD-2729,2025-09-21,6.0,1757.73,11.4,2.0,Retrasado,Medellin,Online,2025,2025-09,2025Q3,False,False,False,False,10546.380000000001,10534.980000000001,0.10809396209884338,False,-13.0,136,True
TRX-10144,PROD-3442,2025-09-24,11.0,245.55,51.93,13.0,Entregado,Cali,Físico,2025,2025-09,2025Q3,False,False,True,False,2701.05,2649.1200000000003,1.922585661131782,False,-2.0,133,False
TRX-10145,PROD-1260,2024-11-21,1.0,683.64,9.11,5.0,Entregado,Bogota,App,2024,2024-11,2024Q4,False,False,False,False,683.64,674.53,1.3325726990813878,False,-10.0,440,True
TRX-10146,PROD-2576,2024-10-31,11.0,519.09,71.06,20.0,Perdido,Cali,Online,2024,2024-10,2024Q4,False,False,False,False,5709.990000000001,5638.93,1.2444855420062029,True,5.0,461,True
TRX-10147,PROD-2563,2025-01-23,5.0,361.87,94.76,14.0,Devuelto,Barranquilla,Físico,2025,2025-01,2025Q1,False,False,False,False,1809.35,1714.59,5.237239892779176,False,-1.0,377,True
TRX-10148,PROD-3440,2025-07-11,1.0,1094.0,78.5,1.0,Sin_Informacion,Bogota,Físico,2025,2025-07,2025Q3,False,False,False,False,1094.0,1015.5,7.175502742230347,False,-14.0,208,True
TRX-10149,PROD-2917,2025-06-26,13.0,1111.0,83.99,15.0,Devuelto,,Online,2025,2025-06,2025Q2,True,False,False,False,14443.0,14359.01,0.5815273835075815,False,0.0,223,False
TRX-10150,PROD-3167,2025-11-21,3.0,462.22,56.77,22.0,Retrasado,Barranquilla,Físico,2025,2025-11,2025Q4,False,False,False,False,1386.66,1329.89,4.094010067356093,True,7.0,75,True
TRX-10151,PROD-2029,2025-10-01,12.0,1426.68,33.94,11.0,Sin_Informacion,Bogota,App,2025,2025-10,2025Q4,False,False,False,False,17120.16,17086.22,0.19824581078681505,False,-4.0,126,True
TRX-10152,PROD-3266,2025-07-23,12.0,1468.5,69.39,17.0,Entregado,Cali,App,2025,2025-07,2025Q3,False,False,False,False,17622.0,17552.61,0.3937691521961185,True,2.0,196,True
TRX-10153,PROD-1047,2025-07-01,12.0,51.75,72.64,23.0,Devuelto,Barranquilla,App,2025,2025-07,2025Q3,False,False,False,False,621.0,548.36,11.697262479871176,True,8.0,218,True
TRX-10154,PROD-3786,2025-04-01,7.0,797.56,69.16,22.0,Perdido,Bogota,Físico,2025,2025-04,2025Q2,False,False,False,False,5582.92,5513.76,1.2387782737348914,True,7.0,309,True
TRX-10155,PROD-3952,2025-12-27,5.0,1781.38,94.94,15.0,Entregado,,Físico,2025,2025-12,2025Q4,True,False,False,False,8906.900000000001,8811.960000000001,1.0659151893475842,False,0.0,39,False
TRX-10156,PROD-1469,2025-07-11,12.0,1045.43,51.605000000000004,14.0,Devuelto,Medellin,App,2025,2025-07,2025Q3,False,False,True,False,12545.16,12493.555,0.41135386077180364,False,-1.0,208,False
TRX-10157,PROD-3792,2025-02-21,10.0,701.78,39.88,20.0,Retrasado,Cali,App,2025,2025-02,2025Q1,False,False,False,False,7017.799999999999,6977.919999999999,0.5682692581720769,True,5.0,348,True
TRX-10158,PROD-3199,2025-10-11,1.0,514.82,8.77,7.0,Retrasado,Bogota,WhatsApp,2025,2025-10,2025Q4,False,False,False,False,514.82,506.05000000000007,1.7035080222213586,False,-8.0,116,True
TRX-10159,PROD-2092,2025-05-13,1.0,494.28,91.3,19.0,Sin_Informacion,Bogota,Online,2025,2025-05,2025Q2,False,False,False,False,494.28,402.97999999999996,18.471311807072915,True,4.0,267,True
TRX-10160,PROD-3625,2026-01-09,8.0,208.54,20.25,26.0,Retrasado,Bogota,App,2026,2026-01,2026Q1,False,False,False,False,1668.32,1648.07,1.213795914452863,True,11.0,26,True
TRX-10161,PROD-2393,2025-11-01,11.0,1636.28,71.25,27.0,Retrasado,Medellin,Físico,2025,2025-11,2025Q4,False,False,False,False,17999.079999999998,17927.829999999998,0.3958535658489212,True,12.0,95,True
TRX-10162,PROD-1456,2025-02-15,14.0,182.45,87.95,22.0,Entregado,Bucaramanga,Online,2025,2025-02,2025Q1,False,False,False,False,2554.2999999999997,2466.35,3.4432134048467296,True,7.0,354,True
TRX-10163,PROD-2202,2025-06-20,13.0,591.67,34.46,6.0,Entregado,Cali,Físico,2025,2025-06,2025Q2,False,False,False,False,7691.709999999999,7657.249999999999,0.44801481075079536,False,-9.0,229,True
TRX-10164,PROD-2780,2025-08-23,9.0,100.89,83.89,15.0,Devuelto,,Físico,2025,2025-08,2025Q3,True,False,False,False,908.01,824.12,9.23888503430579,False,0.0,165,False
TRX-10165,PROD-1647,2025-02-03,7.0,1564.96,36.55,10.0,Perdido,Bogota,WhatsApp,2025,2025-02,2025Q1,False,False,False,False,10954.720000000001,10918.170000000002,0.3336461360947609,False,-5.0,366,True
TRX-10166,PROD-2858,2025-03-12,13.0,88.17,80.45,22.0,En Camino,Bucaramanga,App,2025,2025-03,2025Q1,False,False,False,False,1146.21,1065.76,7.018783643485923,True,7.0,329,True
TRX-10167,PROD-1013,2025-11-11,3.0,623.52,11.63,19.0,En Camino,Bogota,WhatsApp,2025,2025-11,2025Q4,False,False,False,False,1870.56,1858.9299999999998,0.6217389444872125,True,4.0,85,True
TRX-10168,PROD-3957,2024-10-20,12.0,1150.86,52.475,10.0,Retrasado,Cali,Online,2024,2024-10,2024Q4,False,False,True,False,13810.32,13757.845,0.37996947210491866,False,-5.0,472,False
TRX-10169,PROD-3947,2025-02-05,6.0,825.03,67.25,5.0,Devuelto,Bucaramanga,Físico,2025,2025-02,2025Q1,False,False,False,False,4950.18,4882.93,1.35853645726014,False,-10.0,364,True
TRX-10170,PROD-2078,2025-11-09,3.0,571.72,69.33,15.0,En Camino,,Físico,2025,2025-11,2025Q4,True,False,False,False,1715.16,1645.8300000000002,4.0421884838732245,False,0.0,87,False
TRX-10171,PROD-3050,2025-11-01,10.0,557.63,51.69,17.0,En Camino,Medellin,App,2025,2025-11,2025Q4,False,False,False,False,5576.3,5524.610000000001,0.9269587360794791,True,2.0,95,True
TRX-10172,PROD-1731,2025-12-31,4.0,1597.6,70.27,22.0,En Camino,Cali,Físico,2025,2025-12,2025Q4,False,False,False,False,6390.4,6320.129999999999,1.0996181772658988,True,7.0,35,True
TRX-10173,PROD-3079,2025-10-03,12.0,1948.22,92.7,23.0,En Camino,Bucaramanga,Físico,2025,2025-10,2025Q4,False,False,False,False,23378.64,23285.94,0.39651579390417924,True,8.0,124,True
TRX-10174,PROD-1435,2025-05-21,4.0,702.6,74.72,5.0,Sin_Informacion,Barranquilla,WhatsApp,2025,2025-05,2025Q2,False,False,False,False,2810.4,2735.6800000000003,2.6586962709934525,False,-10.0,259,True
TRX-10175,PROD-3561,2025-09-01,3.0,87.9,96.32,21.0,En Camino,Cali,App,2025,2025-09,2025Q3,False,False,False,False,263.70000000000005,167.38000000000005,36.52635570724307,True,6.0,156,True
TRX-10176,PROD-2222,2025-12-08,10.0,82.77,47.62,29.0,Sin_Informacion,Medellin,App,2025,2025-12,2025Q4,False,False,False,False,827.6999999999999,780.0799999999999,5.753292255648182,True,14.0,58,True
TRX-10177,PROD-3617,2025-12-10,6.0,1520.83,55.19,22.0,Sin_Informacion,Bogota,App,2025,2025-12,2025Q4,False,False,False,False,9124.98,9069.789999999999,0.6048232434482048,True,7.0,56,True
TRX-10178,PROD-3079,2025-11-30,5.0,1109.22,30.06,7.0,Devuelto,Barranquilla,Físico,2025,2025-11,2025Q4,False,False,False,False,5546.1,5516.04,0.5420024882349759,False,-8.0,66,True
TRX-10179,PROD-3494,2025-05-08,11.0,1569.35,98.63,15.0,En Camino,,WhatsApp,2025,2025-05,2025Q2,True,False,False,False,17262.85,17164.219999999998,0.5713425071758139,False,0.0,272,False
TRX-10180,PROD-1814,2025-07-06,9.0,1398.02,52.475,7.0,En Camino,Cali,Online,2025,2025-07,2025Q3,False,False,True,False,12582.18,12529.705,0.4170580932715952,False,-8.0,213,False
TRX-10181,PROD-1626,2025-07-22,9.0,1815.94,10.24,15.0,Sin_Informacion,,Físico,2025,2025-07,2025Q3,True,False,False,False,16343.460000000001,16333.220000000001,0.06265503143153285,False,0.0,197,False
TRX-10182,PROD-2531,2024-10-26,3.0,1772.79,39.07,15.0,Devuelto,Bucaramanga,WhatsApp,2024,2024-10,2024Q4,False,False,False,False,5318.37,5279.3,0.7346235782768029,False,0.0,466,True
TRX-10183,PROD-1661,2024-09-24,13.0,1578.77,33.28,21.0,Entregado,Bucaramanga,Online,2024,2024-09,2024Q3,False,False,False,False,20524.01,20490.73,0.16215154835726547,True,6.0,498,True
TRX-10184,PROD-3209,2025-09-19,9.0,955.63,41.72,23.0,Entregado,Medellin,Físico,2025,2025-09,2025Q3,False,False,False,False,8600.67,8558.95,0.4850784880712782,True,8.0,138,True
TRX-10185,PROD-3172,2025-04-05,13.0,623.17,92.18,1.0,Entregado,Cali,Físico,2025,2025-04,2025Q2,False,False,False,False,8101.209999999999,8009.029999999999,1.1378547155301495,False,-14.0,305,True
TRX-10186,PROD-1002,2024-12-25,12.0,1018.98,39.96,26.0,En Camino,Bogota,Online,2024,2024-12,2024Q4,False,False,False,False,12227.76,12187.800000000001,0.32679738562091504,True,11.0,406,True
TRX-10187,PROD-3453,2025-08-16,3.0,1009.12,92.11,12.0,Devuelto,Bucaramanga,Físico,2025,2025-08,2025Q3,False,False,False,False,3027.36,2935.25,3.042584958511706,False,-3.0,172,True
TRX-10188,PROD-2327,2025-07-27,4.0,1224.45,45.22,2.0,Entregado,Medellin,Físico,2025,2025-07,2025Q3,False,False,False,False,4897.8,4852.58,0.923271672996039,False,-13.0,192,True
TRX-10189,PROD-3001,2025-02-04,1.0,380.33,86.2,15.0,Retrasado,,Físico,2025,2025-02,2025Q1,True,False,False,False,380.33,294.13,22.664528172902482,False,0.0,365,False
TRX-10190,PROD-1079,2025-04-14,5.0,1314.68,54.57,15.0,Retrasado,Cali,WhatsApp,2025,2025-04,2025Q2,False,False,False,False,6573.400000000001,6518.830000000001,0.8301639942799768,False,0.0,296,True
TRX-10191,PROD-1458,2025-05-30,12.0,918.64,34.58,7.0,Devuelto,Cali,WhatsApp,2025,2025-05,2025Q2,False,False,False,False,11023.68,10989.1,0.3136883508955267,False,-8.0,250,True
TRX-10192,PROD-2486,2025-02-16,9.0,1244.21,51.93,9.0,En Camino,Bogota,Físico,2025,2025-02,2025Q1,False,False,True,False,11197.89,11145.96,0.46374808111170945,False,-6.0,353,False
TRX-10193,PROD-2259,2025-09-03,2.0,486.81,47.69,23.0,Sin_Informacion,Medellin,WhatsApp,2025,2025-09,2025Q3,False,False,False,False,973.62,925.9300000000001,4.898214909307533,True,8.0,154,True
TRX-10194,PROD-1980,2025-09-05,4.0,874.45,45.32,28.0,Entregado,Barranquilla,Físico,2025,2025-09,2025Q3,False,False,False,False,3497.8,3452.48,1.295671564983704,True,13.0,152,True
TRX-10195,PROD-1237,2025-06-03,10.0,428.3,29.69,22.0,En Camino,Medellin,WhatsApp,2025,2025-06,2025Q2,False,False,False,False,4283.0,4253.31,0.6932056969413962,True,7.0,246,True
TRX-10196,PROD-1986,2025-10-26,2.0,1751.86,32.52,3.0,Sin_Informacion,Barranquilla,WhatsApp,2025,2025-10,2025Q4,False,False,False,False,3503.72,3471.2,0.9281563595264463,False,-12.0,101,True
TRX-10197,PROD-3323,2025-08-22,14.0,981.04,22.71,21.0,Entregado,Barranquilla,WhatsApp,2025,2025-08,2025Q3,False,False,False,False,13734.56,13711.85,0.16534930860544497,True,6.0,166,True
TRX-10198,PROD-1322,2025-03-17,8.0,457.71,36.92,10.0,Perdido,Bogota,Online,2025,2025-03,2025Q1,False,False,False,False,3661.68,3624.7599999999998,1.0082803521880668,False,-5.0,324,True
TRX-10199,PROD-1350,2025-01-25,9.0,92.01,64.32,2.0,Perdido,Medellin,Físico,2025,2025-01,2025Q1,False,False,False,False,828.09,763.77,7.767271673368836,False,-13.0,375,True
TRX-10200,PROD-3997,2025-05-31,7.0,1354.72,41.72,15.0,En Camino,Medellin,Online,2025,2025-05,2025Q2,False,True,False,True,9483.04,9441.320000000002,0.4399433093185307,False,0.0,249,False
TRX-10201,PROD-2990,2025-10-25,3.0,437.14,72.67,25.0,Retrasado,Bogota,WhatsApp,2025,2025-10,2025Q4,False,False,False,False,1311.42,1238.75,5.54132162083848,True,10.0,102,True
TRX-10202,PROD-1283,2025-01-31,13.0,1979.27,98.76,22.0,En Camino,Cali,WhatsApp,2025,2025-01,2025Q1,False,False,False,False,25730.51,25631.75,0.38382449473407254,True,7.0,369,True
TRX-10203,PROD-3181,2024-11-11,9.0,1072.06,40.82,25.0,Entregado,Bucaramanga,Físico,2024,2024-11,2024Q4,False,False,False,False,9648.539999999999,9607.72,0.42306918974269686,True,10.0,450,True
TRX-10204,PROD-1515,2024-12-24,6.0,585.06,51.605000000000004,15.0,En Camino,,App,2024,2024-12,2024Q4,True,False,True,False,3510.3599999999997,3458.7549999999997,1.4700771430850401,False,0.0,407,False
TRX-10205,PROD-1525,2025-10-07,6.0,1318.78,48.95,12.0,En Camino,Cali,Físico,2025,2025-10,2025Q4,False,False,False,False,7912.68,7863.7300000000005,0.6186273171668765,False,-3.0,120,True
TRX-10206,PROD-3702,2025-07-29,7.0,557.69,20.59,7.0,Entregado,Medellin,App,2025,2025-07,2025Q3,False,False,False,False,3903.8300000000004,3883.2400000000002,0.5274307539006565,False,-8.0,190,True
TRX-10207,PROD-2946,2025-10-17,12.0,1642.35,42.26,5.0,Retrasado,Medellin,WhatsApp,2025,2025-10,2025Q4,False,False,False,False,19708.199999999997,19665.94,0.21442851198993315,False,-10.0,110,True
TRX-10208,PROD-3251,2025-11-29,5.0,623.39,74.05,15.0,Perdido,,Online,2025,2025-11,2025Q4,True,False,False,False,3116.95,3042.8999999999996,2.3757198543447924,False,0.0,67,False
TRX-10209,PROD-1676,2025-11-03,6.0,1976.61,25.65,1.0,Sin_Informacion,Medellin,Físico,2025,2025-11,2025Q4,False,False,False,False,11859.66,11834.01,0.21627938743606478,False,-14.0,93,True
TRX-10210,PROD-2085,2025-04-30,11.0,1214.24,22.3,15.0,Entregado,Bogota,App,2025,2025-04,2025Q2,False,False,False,False,13356.64,13334.34,0.16695815714131698,False,0.0,280,True
TRX-10211,PROD-3161,2025-08-22,1.0,1690.38,40.76,9.0,En Camino,Bucaramanga,App,2025,2025-08,2025Q3,False,False,False,False,1690.38,1649.6200000000001,2.4112921354961605,False,-6.0,166,True
TRX-10212,PROD-3484,2025-08-22,3.0,154.9,82.77,6.0,Devuelto,Bucaramanga,App,2025,2025-08,2025Q3,False,False,False,False,464.70000000000005,381.93000000000006,17.811491284699805,False,-9.0,166,True
TRX-10213,PROD-2733,2024-10-12,12.0,703.12,64.25,14.0,En Camino,Medellin,Físico,2024,2024-10,2024Q4,False,False,False,False,8437.44,8373.19,0.7614868964994121,False,-1.0,480,True
TRX-10214,PROD-1867,2025-04-15,9.0,1477.6,95.97,2.0,Sin_Informacion,Bogota,Físico,2025,2025-04,2025Q2,False,False,False,False,13298.4,13202.43,0.7216657643024725,False,-13.0,295,True
TRX-10215,PROD-3208,2024-12-22,12.0,1313.57,90.93,12.0,En Camino,Bogota,App,2024,2024-12,2024Q4,False,False,False,False,15762.84,15671.91,0.5768630525971209,False,-3.0,409,True
TRX-10216,PROD-3989,2025-12-10,5.0,396.54,52.475,23.0,Devuelto,Bucaramanga,Online,2025,2025-12,2025Q4,False,False,True,False,1982.7,1930.2250000000001,2.6466434659807336,True,8.0,56,False
TRX-10217,PROD-3825,2025-09-12,5.0,718.84,19.36,28.0,Sin_Informacion,Bogota,App,2025,2025-09,2025Q3,False,False,False,False,3594.2000000000003,3574.84,0.5386455956819319,True,13.0,145,True
TRX-10218,PROD-1823,2025-03-14,8.0,534.25,9.04,6.0,En Camino,Bucaramanga,Online,2025,2025-03,2025Q1,False,False,False,False,4274.0,4264.96,0.21151146467009826,False,-9.0,327,True
TRX-10219,PROD-3920,2025-03-30,11.0,1230.61,42.91,13.0,Devuelto,Bogota,Físico,2025,2025-03,2025Q1,False,False,False,False,13536.71,13493.8,0.31698987420133845,False,-2.0,311,True
TRX-10220,PROD-2276,2025-07-31,11.0,695.69,54.6,4.0,En Camino,Medellin,Físico,2025,2025-07,2025Q3,False,False,False,False,7652.59,7597.99,0.7134839315839474,False,-11.0,188,True
TRX-10221,PROD-2634,2024-09-24,13.0,625.02,53.98,22.0,Retrasado,Bogota,Físico,2024,2024-09,2024Q3,False,False,False,False,8125.26,8071.280000000001,0.6643479716341385,True,7.0,498,True
TRX-10222,PROD-3751,2025-09-18,2.0,422.68,17.74,16.0,Sin_Informacion,Medellin,WhatsApp,2025,2025-09,2025Q3,False,False,False,False,845.36,827.62,2.0985142424529193,True,1.0,139,True
TRX-10223,PROD-3661,2025-11-25,13.0,823.96,16.86,29.0,Perdido,Medellin,Online,2025,2025-11,2025Q4,False,False,False,False,10711.48,10694.619999999999,0.15740121813232158,True,14.0,71,True
TRX-10224,PROD-2529,2025-03-09,7.0,399.05,9.45,11.0,Retrasado,Bogota,WhatsApp,2025,2025-03,2025Q1,False,False,False,False,2793.35,2783.9,0.33830347074301464,False,-4.0,332,True
TRX-10225,PROD-2794,2025-09-25,9.0,1925.51,85.83,6.0,Entregado,Bucaramanga,Físico,2025,2025-09,2025Q3,False,False,False,False,17329.59,17243.76,0.49528003836213086,False,-9.0,132,True
TRX-10226,PROD-3119,2024-10-16,7.0,317.46,95.04,5.0,Entregado,Medellin,App,2024,2024-10,2024Q4,False,False,False,False,2222.22,2127.18,4.2768042768042775,False,-10.0,476,True
TRX-10227,PROD-2849,2025-11-09,12.0,1827.48,15.99,1.0,En Camino,Medellin,App,2025,2025-11,2025Q4,False,False,False,False,21929.760000000002,21913.77,0.07291461466062556,False,-14.0,87,True
TRX-10228,PROD-1495,2025-12-17,5.0,862.66,53.06,19.0,Entregado,Bucaramanga,WhatsApp,2025,2025-12,2025Q4,False,False,True,False,4313.3,4260.24,1.2301486101129067,True,4.0,49,False
TRX-10229,PROD-2015,2025-09-22,13.0,761.95,25.25,15.0,Entregado,,App,2025,2025-09,2025Q3,True,False,False,False,9905.35,9880.1,0.25491274917090256,False,0.0,135,False
TRX-10230,PROD-1920,2024-11-29,6.0,470.33,13.54,18.0,En Camino,Bucaramanga,Físico,2024,2024-11,2024Q4,False,False,False,False,2821.98,2808.44,0.47980495963826814,True,3.0,432,True
TRX-10231,PROD-1262,2025-09-27,4.0,1275.16,88.36,10.0,En Camino,Medellin,WhatsApp,2025,2025-09,2025Q3,False,False,False,False,5100.64,5012.280000000001,1.7323316289720503,False,-5.0,130,True
TRX-10232,PROD-2384,2025-04-04,14.0,1374.2,96.08,10.0,Perdido,Medellin,App,2025,2025-04,2025Q2,False,False,False,False,19238.8,19142.719999999998,0.499407447449945,False,-5.0,306,True
TRX-10233,PROD-1086,2024-12-15,12.0,940.47,29.87,17.0,Devuelto,Bogota,WhatsApp,2024,2024-12,2024Q4,False,False,False,False,11285.64,11255.769999999999,0.2646726282248947,True,2.0,416,True
TRX-10234,PROD-3409,2025-12-04,7.0,120.86,33.84,24.0,En Camino,Medellin,Online,2025,2025-12,2025Q4,False,False,False,False,846.02,812.18,3.999905439587717,True,9.0,62,True
TRX-10235,PROD-3268,2025-12-03,1.0,1837.84,39.45,15.0,Perdido,,WhatsApp,2025,2025-12,2025Q4,True,False,False,False,1837.84,1798.3899999999999,2.1465415923040094,False,0.0,63,False
TRX-10236,PROD-1942,2025-04-17,4.0,1960.85,52.73,15.0,Retrasado,,Online,2025,2025-04,2025Q2,True,False,False,False,7843.4,7790.67,0.6722849784532218,False,0.0,293,False
TRX-10237,PROD-3410,2024-11-10,3.0,867.78,69.83,26.0,Entregado,Medellin,Online,2024,2024-11,2024Q4,False,False,False,False,2603.34,2533.51,2.682323476764464,True,11.0,451,True
TRX-10238,PROD-1902,2024-10-24,13.0,1231.19,52.92,21.0,Devuelto,Barranquilla,Online,2024,2024-10,2024Q4,False,False,False,False,16005.470000000001,15952.550000000001,0.33063696348810745,True,6.0,468,True
TRX-10239,PROD-1029,2025-08-05,4.0,906.09,95.35,22.0,Sin_Informacion,Bogota,App,2025,2025-08,2025Q3,False,False,False,False,3624.36,3529.01,2.6308093015042653,True,7.0,183,True
TRX-10240,PROD-1290,2025-03-11,1.0,650.54,52.475,1.0,Retrasado,Medellin,Online,2025,2025-03,2025Q1,False,False,True,False,650.54,598.0649999999999,8.066375626402682,False,-14.0,330,False
TRX-10241,PROD-3899,2025-01-29,12.0,163.86,14.49,12.0,En Camino,Bogota,App,2025,2025-01,2025Q1,False,False,False,False,1966.3200000000002,1951.8300000000002,0.7369095569388502,False,-3.0,371,True
TRX-10242,PROD-3584,2025-12-13,13.0,917.57,80.87,25.0,Retrasado,Medellin,Físico,2025,2025-12,2025Q4,False,False,False,False,11928.41,11847.539999999999,0.6779612706136023,True,10.0,53,True
TRX-10243,PROD-1241,2025-01-02,2.0,1638.59,36.78,17.0,Sin_Informacion,Barranquilla,App,2025,2025-01,2025Q1,False,False,False,False,3277.18,3240.3999999999996,1.122306373162292,True,2.0,398,True
