Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Anio_Venta,Mes_Venta,Trimestre_Venta,Ciudad_Invalida_Origen,Cantidad_Sospechosa_Origen,Costo_Envio_Imputado,Tiempo_Entrega_Imputado,Ingreso_Bruto,Ingreso_Neto_Logistico,Ratio_Envio_Venta,Entrega_Tardia,Brecha_SLA,Antiguedad_Dias,Registro_Confiable_Transaccion,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,Categoria_Imputada,Stock_Imputado,Costo_Unitario_Winsorizado,Lead_Time_Dias_Original,Lead_Time_Imputado,Antiguedad_Revision_Dias,Valor_Inventario,Ratio_Stock_Reorden,Alta_Disponibilidad,Registro_Confiable_Inventario,SKU_Fantasma,Rating_Producto,Rating_Logistica,Rating_Promedio,Satisfaccion_NPS,Ticket_Soporte_Abierto,Recomienda_Marca,Segmento_NPS,Tiene_Feedback,Costo_Fantasma_Imputado,Margen_Utilidad_Unitario,Margen_Utilidad_Pct,Margen_Utilidad,Brecha_Entrega_vs_Prometido,Ingreso_En_Riesgo,Ratio_Soporte_Categoria
TRX-10056,PROD-3261,2025-02-12,8.0,78.05,56.31,10.0,Perdido,Medellin,Online,2025,2025-02,2025Q1,False,False,False,False,624.4,568.0899999999999,9.018257527226138,False,-5.0,357,True,Laptops,1155.0,540.83,104.0,27.5,Sur,2024-03-27,True,False,False,25-30 días,False,675.0,624658.65,11.10576923076923,True,False,False,,,,,,,,False,False,-462.78000000000003,-592.9276105060859,-3702.2400000000002,-5.0,0.0,0.18764153995470723
TRX-10057,PROD-2200,2024-10-24,7.0,1656.46,66.48,1.0,Devuelto,Bogota,Online,2024,2024-10,2024Q4,False,False,False,False,11595.220000000001,11528.740000000002,0.5733397037744864,False,-14.0,468,True,Monitores,961.0,1331.34,183.0,0.0,BOD-EXT-99,2024-09-30,False,True,False,Inmediato,False,488.0,1279417.74,5.251366120218579,True,False,False,,,,,,,,False,False,325.1200000000001,19.627398186494098,2275.840000000001,-14.0,0.0,0.1813819577735125
TRX-10058,PROD-3574,2025-03-22,9.0,1551.22,66.26,12.0,Retrasado,Barranquilla,Online,2025,2025-03,2025Q1,False,False,False,False,13960.98,13894.72,0.47460851602108167,False,-3.0,319,True,,,1184.6492100861226,,,,,,,,,,,,,,,True,1.0,5.0,3.0,-9.4,True,Si,Detractor,True,True,366.57078991387743,23.631128396608954,3299.137109224897,-3.0,13960.98,
TRX-10059,PROD-3533,2024-11-28,2.0,1341.89,68.98,24.0,En Camino,Cali,App,2024,2024-11,2024Q4,False,False,False,False,2683.78,2614.8,2.57025538605996,True,9.0,433,True,,,1024.786251158744,,,,,,,,,,,,,,,True,,,,,,,,False,True,317.103748841256,23.63112839660896,634.207497682512,9.0,2683.78,
TRX-10060,PROD-2481,2024-09-26,12.0,1522.44,51.605000000000004,15.0,Devuelto,Bucaramanga,App,2024,2024-09,2024Q3,False,False,True,False,18269.28,18217.675,0.28246871250536426,False,0.0,496,False,Monitores,901.0,353.19,122.0,0.0,Norte,2025-12-25,False,False,False,Inmediato,False,37.0,318224.19,7.385245901639344,True,True,False,4.0,3.5,3.75,-19.1,True,No,Detractor,True,False,1169.25,76.80105619925908,14031.0,0.0,0.0,0.1813819577735125
TRX-10061,PROD-3364,2025-07-05,8.0,1959.06,69.53,6.0,Retrasado,Barranquilla,Físico,2025,2025-07,2025Q3,False,False,False,False,15672.48,15602.949999999999,0.44364389043725055,False,-9.0,214,True,Accesorios,1419.0,1407.44,256.0,27.5,BOD-EXT-99,2024-08-29,False,False,False,25-30 días,False,520.0,1997157.36,5.54296875,True,True,False,,,,,,,,False,False,551.6199999999999,28.157381601380248,4412.959999999999,-9.0,0.0,0.18234723569350145
TRX-10062,PROD-1787,2025-06-18,8.0,867.91,15.38,14.0,En Camino,Barranquilla,App,2025,2025-06,2025Q2,False,False,False,False,6943.28,6927.9,0.22150914265304006,False,-1.0,231,True,Laptops,581.0,352.06,141.0,5.0,ZONA_FRANCA,2024-09-28,True,False,False,,True,490.0,204546.86000000002,4.120567375886525,True,False,False,,,,,,,,False,False,515.8499999999999,59.43588620939958,4126.799999999999,-1.0,0.0,0.18764153995470723
TRX-10063,PROD-3885,2025-05-16,14.0,143.77,23.21,14.0,Entregado,Cali,WhatsApp,2025,2025-05,2025Q2,False,False,False,False,2012.7800000000002,1989.5700000000002,1.1531314897803038,False,-1.0,264,True,,,109.79552670419531,,,,,,,,,,,,,,,True,,,,,,,,False,True,33.9744732958047,23.631128396608958,475.6426261412658,-1.0,2012.7800000000002,
TRX-10064,PROD-1284,2025-06-26,6.0,927.17,64.9,15.0,Retrasado,Bogota,App,2025,2025-06,2025Q2,False,False,False,False,5563.0199999999995,5498.12,1.1666325125561297,False,0.0,223,True,Tablets,1097.0,626.64,184.0,5.0,Norte,2024-12-15,False,False,False,5,False,412.0,687424.08,5.961956521739131,True,True,False,,,,,,,,False,False,300.53,32.41368896750326,1803.1799999999998,0.0,0.0,0.18172888015717092
TRX-10065,PROD-1187,2024-11-02,3.0,102.4,43.78,15.0,Sin_Informacion,,Físico,2024,2024-11,2024Q4,True,False,False,False,307.20000000000005,263.4200000000001,14.25130208333333,False,0.0,459,False,Smartphones,1032.0,277.38,151.0,0.0,BOD-EXT-99,2024-05-15,False,False,False,Inmediato,False,626.0,286256.16,6.8344370860927155,True,True,False,,,,,,,,False,False,-174.98,-170.87890624999997,-524.9399999999999,0.0,0.0,0.18093855829704886
TRX-10066,PROD-3708,2025-01-21,2.0,595.56,77.47,25.0,Sin_Informacion,Cali,WhatsApp,2025,2025-01,2025Q1,False,False,False,False,1191.12,1113.6499999999999,6.503962656995098,True,10.0,379,True,,,454.82245172115563,,,,,,,,,,,,,,,True,,,,,,,,False,True,140.73754827884432,23.63112839660896,281.47509655768863,10.0,1191.12,
TRX-10067,PROD-1933,2026-01-29,14.0,1177.89,16.87,17.0,Entregado,Cali,App,2026,2026-01,2026Q1,False,False,False,False,16490.460000000003,16473.590000000004,0.10230157315199212,True,2.0,6,True,Laptops,425.0,488.58,100.0,3.0,Occidente,2025-07-03,False,False,False,3,False,212.0,207646.5,4.25,True,True,False,,,,,,,,False,False,689.3100000000002,58.52074472149352,9650.340000000002,2.0,0.0,0.18764153995470723
TRX-10068,PROD-2185,2025-06-24,8.0,626.15,23.19,11.0,Perdido,Medellin,WhatsApp,2025,2025-06,2025Q2,False,False,False,False,5009.2,4986.01,0.46294817535734256,False,-4.0,225,True,Accesorios,1769.0,604.08,157.0,5.0,Norte,2024-05-12,False,False,False,,True,629.0,1068617.52,11.26751592356688,True,False,False,3.0,3.0,3.0,-24.1,True,No,Detractor,True,False,22.069999999999936,3.524714525273487,176.5599999999995,-4.0,0.0,0.18234723569350145
TRX-10069,PROD-1326,2025-05-11,6.0,1373.94,58.05,15.0,Perdido,Bogota,WhatsApp,2025,2025-05,2025Q2,False,False,False,False,8243.64,8185.589999999999,0.7041792218000786,False,0.0,269,True,Smartphones,1058.0,618.27,115.0,5.0,Occidente,2025-06-11,False,True,False,5,False,234.0,654129.66,9.2,True,False,False,,,,,,,,False,False,755.6700000000001,55.0002183501463,4534.02,0.0,0.0,0.18093855829704886
TRX-10070,PROD-1953,2025-07-23,4.0,1645.75,52.57,15.0,Retrasado,,WhatsApp,2025,2025-07,2025Q3,True,False,False,False,6583.0,6530.43,0.798572079598967,False,0.0,196,False,Accesorios,1903.0,1140.15,281.0,0.0,Norte,2024-05-24,False,False,False,Inmediato,False,617.0,2169705.45,6.772241992882562,True,True,False,1.0,1.0,1.0,-41.1,False,Talvez,Detractor,True,False,505.5999999999999,30.721555521798567,2022.3999999999996,0.0,0.0,0.18234723569350145
TRX-10071,PROD-1413,2024-12-17,5.0,846.67,30.31,16.0,Sin_Informacion,Bogota,Físico,2024,2024-12,2024Q4,False,False,False,False,4233.349999999999,4203.039999999999,0.7159814331439641,True,1.0,414,True,Laptops,405.0,424.96,230.0,3.0,BOD-EXT-99,2024-05-11,False,False,False,3,False,630.0,172108.8,1.7608695652173914,False,True,False,,,,,,,,False,False,421.71,49.80807162176527,2108.5499999999997,1.0,0.0,0.18764153995470723
TRX-10072,PROD-2556,2024-11-24,5.0,1801.27,51.605000000000004,21.0,Entregado,Medellin,App,2024,2024-11,2024Q4,False,False,True,False,9006.35,8954.745,0.5729846164095334,True,6.0,437,False,Tablets,1544.0,660.07,191.0,3.0,ZONA_FRANCA,2024-03-30,False,False,False,3,False,672.0,1019148.0800000001,8.083769633507853,True,True,False,,,,,,,,False,False,1141.1999999999998,63.35529931659328,5705.999999999999,6.0,0.0,0.18172888015717092
TRX-10073,PROD-2138,2025-10-31,13.0,168.88,43.79,29.0,Devuelto,Bogota,Físico,2025,2025-10,2025Q4,False,False,False,False,2195.44,2151.65,1.9945887840250702,True,14.0,96,True,Accesorios,123.0,620.31,118.0,5.0,Norte,2024-06-12,False,False,False,5,False,598.0,76298.12999999999,1.0423728813559323,False,True,False,,,,,,,,False,False,-451.42999999999995,-267.30814779725245,-5868.589999999999,14.0,0.0,0.18234723569350145
TRX-10074,PROD-2857,2025-04-02,9.0,1681.83,8.32,27.0,En Camino,Bogota,Físico,2025,2025-04,2025Q2,False,False,False,False,15136.47,15128.15,0.0549665807153187,True,12.0,308,True,Laptops,1487.0,1308.6,157.0,10.0,BOD-EXT-99,2025-07-12,False,False,False,10,False,203.0,1945888.2,9.471337579617835,True,True,False,,,,,,,,False,False,373.23,22.191898110986248,3359.07,12.0,0.0,0.18764153995470723
TRX-10075,PROD-3603,2025-07-12,13.0,1658.86,8.52,9.0,Perdido,Cali,App,2025,2025-07,2025Q3,False,False,False,False,21565.18,21556.66,0.039508133018133856,False,-6.0,207,True,,,1266.8526634800126,,,,,,,,,,,,,,,True,,,,,,,,False,True,392.00733651998735,23.631128396608958,5096.095374759836,-6.0,21565.18,
TRX-10076,PROD-2494,2024-10-23,13.0,650.77,14.02,15.0,Perdido,,Físico,2024,2024-10,2024Q4,True,False,False,False,8460.01,8445.99,0.16572084430160247,False,0.0,469,False,Laptops,771.0,1374.18,161.0,3.0,ZONA_FRANCA,2024-10-16,False,False,False,3,False,472.0,1059492.78,4.788819875776397,True,True,False,2.0,3.5,2.75,27.75,False,Si,Pasivo,True,False,-723.4100000000001,-111.16216174685374,-9404.330000000002,0.0,0.0,0.18764153995470723
TRX-10077,PROD-1666,2025-08-18,9.0,604.44,59.8,12.0,Perdido,Barranquilla,Online,2025,2025-08,2025Q3,False,False,False,False,5439.960000000001,5380.160000000001,1.0992727887705054,False,-3.0,170,True,Laptops,1805.0,917.92,121.0,10.0,ZONA_FRANCA,2024-10-05,False,False,False,10,False,483.0,1656845.5999999999,14.917355371900827,True,True,False,,,,,,,,False,False,-313.4799999999999,-51.86288134471575,-2821.3199999999993,-3.0,0.0,0.18764153995470723
TRX-10078,PROD-2516,2025-02-15,8.0,617.14,87.05,2.0,Perdido,Cali,App,2025,2025-02,2025Q1,False,False,False,False,4937.12,4850.07,1.763173672100334,False,-13.0,354,True,Smartphones,1945.0,1475.27,163.0,10.0,Occidente,2024-12-05,False,False,False,10,False,422.0,2869400.15,11.932515337423313,True,True,False,,,,,,,,False,False,-858.13,-139.04948634021454,-6865.04,-13.0,0.0,0.18093855829704886
TRX-10079,PROD-2455,2025-01-07,8.0,1624.67,29.72,15.0,Sin_Informacion,Cali,Online,2025,2025-01,2025Q1,False,False,False,False,12997.36,12967.640000000001,0.22866182055432793,False,0.0,393,True,Monitores,482.0,884.71,173.0,3.0,Norte,2024-04-24,False,False,False,3,False,647.0,426430.22000000003,2.786127167630058,True,True,False,,,,,,,,False,False,739.96,45.54524918906609,5919.68,0.0,0.0,0.1813819577735125
TRX-10080,PROD-1858,2025-09-16,12.0,1664.99,8.22,15.0,Retrasado,,App,2025,2025-09,2025Q3,True,False,False,False,19979.88,19971.66,0.04114138823656599,False,0.0,141,False,Tablets,833.0,460.76,181.0,3.0,ZONA_FRANCA,2025-08-10,False,False,False,3,False,174.0,383813.08,4.602209944751381,True,True,False,5.0,2.0,3.5,-58.8,False,Sin_Respuesta,Detractor,True,False,1204.23,72.326560519883,14450.76,0.0,0.0,0.18172888015717092
TRX-10081,PROD-3745,2025-01-10,2.0,666.15,72.32,15.0,Sin_Informacion,,App,2025,2025-01,2025Q1,True,False,False,False,1332.3,1259.98,5.428206860316745,False,0.0,390,False,,,508.7312381859894,,,,,,,,,,,,,,,True,,,,,,,,False,True,157.41876181401057,23.631128396608958,314.83752362802113,0.0,1332.3,
TRX-10082,PROD-2093,2025-06-25,14.0,1189.25,86.26,28.0,Retrasado,Barranquilla,Físico,2025,2025-06,2025Q2,False,False,False,False,16649.5,16563.24,0.518093636445539,True,13.0,224,True,Smartphones,1825.0,399.69,140.0,27.5,Norte,2024-10-14,False,False,False,25-30 días,False,474.0,729434.25,13.035714285714286,True,True,False,4.0,4.0,4.0,-48.5,True,Si,Detractor,True,False,789.56,66.39142316586083,11053.84,13.0,0.0,0.18093855829704886
TRX-10083,PROD-3874,2025-04-20,3.0,286.48,18.13,16.0,Entregado,Bucaramanga,Físico,2025,2025-04,2025Q2,False,False,False,False,859.44,841.3100000000001,2.109513171367402,True,1.0,290,True,,,218.78154336939468,,,,,,,,,,,,,,,True,3.0,1.0,2.0,27.6,False,Talvez,Pasivo,True,True,67.69845663060534,23.631128396608954,203.095369891816,1.0,859.44,
TRX-10084,PROD-3799,2025-02-08,14.0,942.87,51.93,17.0,Devuelto,Medellin,Físico,2025,2025-02,2025Q1,False,False,True,False,13200.18,13148.25,0.393403726312823,True,2.0,361,False,,,720.0591796868931,,,,,,,,,,,,,,,True,1.5,2.0,1.75,1.5,True,Talvez,Pasivo,True,True,222.8108203131069,23.631128396608958,3119.3514843834964,2.0,13200.18,
TRX-10085,PROD-3654,2024-12-17,8.0,1997.6,41.65,20.0,Entregado,Medellin,WhatsApp,2024,2024-12,2024Q4,False,False,False,False,15980.8,15939.15,0.26062525030036043,True,5.0,414,True,,,1525.5445791493394,,,,,,,,,,,,,,,True,5.0,1.0,3.0,39.3,True,Sin_Respuesta,Pasivo,True,True,472.05542085066054,23.631128396608958,3776.4433668052843,5.0,15980.8,
TRX-10086,PROD-1292,2024-11-05,13.0,326.09,20.08,27.0,Sin_Informacion,Bucaramanga,App,2024,2024-11,2024Q4,False,False,False,False,4239.17,4219.09,0.4736776302908352,True,12.0,456,True,Laptops,736.0,847.31,255.0,10.0,ZONA_FRANCA,2025-08-30,False,False,False,10,False,154.0,623620.1599999999,2.8862745098039215,True,True,False,,,,,,,,False,False,-521.22,-159.83930816645713,-6775.860000000001,12.0,0.0,0.18764153995470723
TRX-10087,PROD-3495,2024-12-13,5.0,1895.65,15.1,23.0,Sin_Informacion,Cali,WhatsApp,2024,2024-12,2024Q4,False,False,False,False,9478.25,9463.15,0.15931210930287765,True,8.0,418,True,Laptops,832.0,910.57,161.0,0.0,BOD-EXT-99,2024-07-04,True,False,False,Inmediato,False,576.0,757594.24,5.167701863354037,True,False,False,1.0,3.0,2.0,50.3,True,Talvez,Promotor,True,False,985.08,51.96528895101944,4925.400000000001,8.0,0.0,0.18764153995470723
TRX-10088,PROD-3600,2024-11-25,7.0,1650.27,66.58,4.0,Devuelto,Bogota,Físico,2024,2024-11,2024Q4,False,False,False,False,11551.89,11485.31,0.5763559036659802,False,-11.0,436,True,,,1260.2925774092814,,,,,,,,,,,,,,,True,,,,,,,,False,True,389.97742259071856,23.631128396608954,2729.84195813503,-11.0,11551.89,
TRX-10089,PROD-1700,2025-10-05,14.0,1944.71,96.92,8.0,Retrasado,Bogota,Online,2025,2025-10,2025Q4,False,False,False,False,27225.940000000002,27129.020000000004,0.3559840358129049,False,-7.0,122,True,Tablets,1020.0,858.92,251.0,5.0,Norte,2026-01-14,False,True,False,,True,17.0,876098.3999999999,4.063745019920319,True,False,False,,,,,,,,False,False,1085.79,55.83300337839575,15201.06,-7.0,0.0,0.18172888015717092
TRX-10090,PROD-3187,2025-11-14,8.0,367.36,69.43,7.0,Perdido,Barranquilla,Online,2025,2025-11,2025Q4,False,False,False,False,2938.88,2869.4500000000003,2.362464612369338,False,-8.0,82,True,Laptops,557.0,960.64,224.0,5.0,BOD-EXT-99,2025-04-22,False,False,False,5,False,284.0,535076.48,2.486607142857143,True,True,False,,,,,,,,False,False,-593.28,-161.49825783972125,-4746.24,-8.0,0.0,0.18764153995470723
TRX-10091,PROD-3986,2025-08-31,6.0,434.9,98.56,6.0,Entregado,Cali,App,2025,2025-08,2025Q3,False,False,False,False,2609.3999999999996,2510.8399999999997,3.777113512684909,False,-9.0,157,True,,,332.1282226031476,,,,,,,,,,,,,,,True,,,,,,,,False,True,102.77177739685237,23.631128396608965,616.6306643811142,-9.0,2609.3999999999996,
TRX-10092,PROD-2002,2025-08-09,5.0,43.57,46.27,5.0,Devuelto,Bogota,WhatsApp,2025,2025-08,2025Q3,False,False,False,False,217.85,171.57999999999998,21.239384897865506,False,-10.0,179,True,Laptops,32.0,65.54,173.0,5.0,BOD-EXT-99,2025-12-31,False,False,False,5,False,31.0,2097.28,0.18497109826589594,False,True,False,,,,,,,,False,False,-21.970000000000006,-50.42460408537986,-109.85000000000002,-10.0,0.0,0.18764153995470723
TRX-10093,PROD-1669,2024-11-16,8.0,1452.16,90.3,10.0,En Camino,Barranquilla,App,2024,2024-11,2024Q4,False,False,False,False,11617.28,11526.980000000001,0.7772903812252093,False,-5.0,445,True,Smartphones,1704.0,834.62,252.0,27.5,Norte,2025-07-19,False,False,False,25-30 días,False,196.0,1422192.48,6.761904761904762,True,True,False,,,,,,,,False,False,617.5400000000001,42.52561701189952,4940.320000000001,-5.0,0.0,0.18093855829704886
TRX-10094,PROD-2893,2024-12-05,1.0,1291.75,24.48,3.0,Devuelto,Barranquilla,Físico,2024,2024-12,2024Q4,False,False,False,False,1291.75,1267.27,1.8951035417069866,False,-12.0,426,True,Smartphones,1422.0,1372.14,181.0,5.0,Norte,2024-03-18,False,False,False,5,False,684.0,1951183.08,7.856353591160221,True,True,False,,,,,,,,False,False,-80.3900000000001,-6.223340429649707,-80.3900000000001,-12.0,0.0,0.18093855829704886
TRX-10095,PROD-2554,2025-09-30,1.0,364.35,16.2,24.0,Entregado,Medellin,WhatsApp,2025,2025-09,2025Q3,False,False,False,False,364.35,348.15000000000003,4.446274186908193,True,9.0,127,True,Accesorios,182.0,583.96,297.0,0.0,Sur,2025-01-07,False,False,False,Inmediato,False,389.0,106280.72,0.6127946127946128,False,True,False,3.0,1.0,2.0,66.0,True,Si,Promotor,True,False,-219.61,-60.27446136956224,-219.61,9.0,0.0,0.18234723569350145
TRX-10096,PROD-2105,2025-01-29,1.0,1584.38,52.475,15.0,Retrasado,,Online,2025,2025-01,2025Q1,True,False,True,False,1584.38,1531.9050000000002,3.312021106047791,False,0.0,371,False,Accesorios,841.0,204.86,282.0,5.0,Occidente,2024-05-05,False,False,False,5,False,636.0,172287.26,2.982269503546099,True,True,False,3.0,5.0,4.0,-94.5,True,Sin_Respuesta,Detractor,True,False,1379.52,87.07002108080133,1379.52,0.0,0.0,0.18234723569350145
TRX-10097,PROD-3621,2025-06-05,3.0,605.4,71.74,24.0,Perdido,Barranquilla,Físico,2025,2025-06,2025Q2,False,False,False,False,1816.1999999999998,1744.4599999999998,3.9500055060015415,True,9.0,244,True,,,462.33714868692937,,,,,,,,,,,,,,,True,2.0,1.0,1.5,-21.6,True,Si,Detractor,True,True,143.0628513130706,23.631128396608954,429.18855393921183,9.0,1816.1999999999998,
TRX-10098,PROD-3818,2025-11-18,10.0,278.64,40.28,17.0,En Camino,Cali,Físico,2025,2025-11,2025Q4,False,False,False,False,2786.3999999999996,2746.1199999999994,1.445592879701407,True,2.0,78,True,,,212.7942238356888,,,,,,,,,,,,,,,True,,,,,,,,False,True,65.84577616431119,23.631128396608954,658.4577616431119,2.0,2786.3999999999996,
TRX-10099,PROD-3281,2025-05-11,13.0,850.9,35.18,16.0,Entregado,Medellin,Físico,2025,2025-05,2025Q2,False,False,False,False,11061.699999999999,11026.519999999999,0.3180342985255431,True,1.0,269,True,Smartphones,39.0,1366.25,241.0,0.0,BOD-EXT-99,2024-07-17,False,False,False,Inmediato,False,563.0,53283.75,0.16182572614107885,False,True,False,1.0,5.0,3.0,2.9,False,Talvez,Pasivo,True,False,-515.35,-60.565283817134805,-6699.55,1.0,0.0,0.18093855829704886
TRX-10100,PROD-1899,2026-02-01,7.0,191.03,68.77,11.0,Retrasado,Bogota,WhatsApp,2026,2026-02,2026Q1,False,True,False,False,1337.21,1268.44,5.142797316801399,False,-4.0,3,False,Smartphones,1760.0,1052.9,159.0,5.0,ZONA_FRANCA,2025-04-21,False,False,False,,True,285.0,1853104.0000000002,11.069182389937106,True,False,False,,,,,,,,False,False,-861.8700000000001,-451.1699733026227,-6033.090000000001,-4.0,0.0,0.18093855829704886
TRX-10101,PROD-3804,2025-02-06,12.0,533.85,36.68,13.0,Devuelto,Medellin,Físico,2025,2025-02,2025Q1,False,False,False,False,6406.200000000001,6369.52,0.572570322500078,False,-2.0,363,True,,,407.6952210547031,,,,,,,,,,,,,,,True,,,,,,,,False,True,126.15477894529693,23.631128396608958,1513.857347343563,-2.0,6406.200000000001,
TRX-10102,PROD-2328,2025-09-08,6.0,748.95,59.39,18.0,Retrasado,Cali,Online,2025,2025-09,2025Q3,False,False,False,False,4493.700000000001,4434.31,1.3216280570576582,True,3.0,149,True,Laptops,1296.0,971.22,150.0,10.0,Norte,2024-07-07,False,False,False,10,False,573.0,1258701.12,8.64,True,True,False,,,,,,,,False,False,-222.26999999999998,-29.67754856799519,-1333.62,3.0,0.0,0.18764153995470723
TRX-10103,PROD-1229,2025-12-21,6.0,1705.21,33.45,14.0,Retrasado,Medellin,Físico,2025,2025-12,2025Q4,False,False,False,False,10231.26,10197.81,0.32693920396901266,False,-1.0,45,True,Monitores,1260.0,1450.33,111.0,3.0,Norte,2024-07-17,False,False,False,3,False,563.0,1827415.7999999998,11.35135135135135,True,True,False,,,,,,,,False,False,254.8800000000001,14.947132611232641,1529.2800000000007,-1.0,0.0,0.1813819577735125
TRX-10104,PROD-1938,2025-10-28,5.0,1587.17,79.46,2.0,Perdido,Bucaramanga,WhatsApp,2025,2025-10,2025Q4,False,False,False,False,7935.85,7856.39,1.0012790060295997,False,-13.0,99,True,Laptops,1390.0,1050.97,231.0,27.5,Norte,2024-03-25,False,False,False,25-30 días,False,677.0,1460848.3,6.017316017316017,True,True,False,,,,,,,,False,False,536.2,33.78340064391338,2681.0,-13.0,0.0,0.18764153995470723
TRX-10105,PROD-1131,2025-09-12,13.0,891.08,34.68,15.0,Entregado,,WhatsApp,2025,2025-09,2025Q3,True,False,False,False,11584.04,11549.36,0.2993774192768671,False,0.0,145,False,Monitores,1572.0,570.85,287.0,10.0,Norte,2025-01-15,False,False,False,10,False,381.0,897376.2000000001,5.477351916376307,True,True,False,1.5,1.0,1.25,7.6,True,No,Pasivo,True,False,320.23,35.937289581182384,4162.99,0.0,0.0,0.1813819577735125
TRX-10106,PROD-2292,2025-01-12,13.0,1451.9,55.82,22.0,Sin_Informacion,Medellin,Online,2025,2025-01,2025Q1,False,False,False,False,18874.7,18818.88,0.2957397998378782,True,7.0,388,True,Accesorios,926.0,348.67,232.0,5.0,BOD-EXT-99,2025-08-03,False,False,False,5,False,181.0,322868.42000000004,3.9913793103448274,True,True,False,,,,,,,,False,False,1103.23,75.98526069288518,14341.99,7.0,0.0,0.18234723569350145
TRX-10107,PROD-2643,2026-01-20,14.0,1141.61,7.2,21.0,Retrasado,Medellin,WhatsApp,2026,2026-01,2026Q1,False,False,False,False,15982.539999999999,15975.339999999998,0.04504915989573623,True,6.0,15,True,Tablets,223.0,687.37,208.0,10.0,Occidente,2025-06-20,False,False,False,10,False,225.0,153283.51,1.0721153846153846,False,True,False,,,,,,,,False,False,454.2399999999999,39.78942020479848,6359.359999999999,6.0,0.0,0.18172888015717092
TRX-10108,PROD-2096,2025-07-27,7.0,688.28,52.475,29.0,Devuelto,Bucaramanga,Online,2025,2025-07,2025Q3,False,False,True,False,4817.96,4765.485,1.0891539157651786,True,14.0,192,False,Tablets,650.0,321.33,195.0,10.0,ZONA_FRANCA,2025-11-03,False,False,False,10,False,89.0,208864.5,3.3333333333333335,True,True,False,,,,,,,,False,False,366.95,53.31405823211484,2568.65,14.0,0.0,0.18172888015717092
TRX-10109,PROD-1271,2025-02-15,5.0,1454.49,80.21,26.0,Devuelto,Medellin,App,2025,2025-02,2025Q1,False,False,False,False,7272.45,7192.24,1.1029295491890627,True,11.0,354,True,Laptops,253.0,1393.37,242.0,0.0,Sur,2025-06-04,True,False,False,Inmediato,False,241.0,352522.61,1.0454545454545454,False,False,False,,,,,,,,False,False,61.12000000000012,4.202160207357913,305.6000000000006,11.0,0.0,0.18764153995470723
