SKU_ID,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,Categoria_Imputada,Stock_Imputado,Costo_Unitario_Winsorizado,Lead_Time_Dias_Original,Lead_Time_Imputado,Antiguedad_Revision_Dias,Valor_Inventario,Ratio_Stock_Reorden,Alta_Disponibilidad,Registro_Confiable
PROD-1188,Smartphones,1134.0,1249.59,217,27.5,ZONA_FRANCA,2024-08-30,False,False,False,25-30 días,False,519,1417035.0599999998,5.225806451612903,True,True
PROD-1189,Laptops,958.0,110.78,108,0.0,BOD-EXT-99,2025-05-02,False,False,False,Inmediato,False,274,106127.24,8.87037037037037,True,True
PROD-1190,Smartphones,1179.0,657.82,132,10.0,Occidente,2024-09-27,False,False,False,10,False,491,775569.78,8.931818181818182,True,True
PROD-1191,Smartphones,985.0,293.9,287,5.0,Norte,2025-12-27,False,False,False,5,False,35,289491.5,3.43205574912892,True,True
PROD-1192,Laptops,439.0,1325.03,212,3.0,Occidente,2025-03-27,False,False,False,3,False,310,581688.17,2.0707547169811322,True,True
PROD-1193,Smartphones,225.0,857.71,248,10.0,ZONA_FRANCA,2025-12-19,False,False,False,10,False,43,192984.75,0.907258064516129,False,True
PROD-1194,Smartphones,1189.0,385.5,285,10.0,ZONA_FRANCA,2025-08-30,False,False,False,10,False,154,458359.5,4.171929824561404,True,True
PROD-1195,Tablets,1224.0,778.52,184,27.5,Sur,2025-11-16,False,False,False,25-30 días,False,76,952908.48,6.6521739130434785,True,True
PROD-1196,Tablets,75.0,1110.66,296,0.0,Sur,2024-06-21,False,False,False,Inmediato,False,589,83299.5,0.2533783783783784,False,True
PROD-1197,Accesorios,166.0,1439.27,109,3.0,BOD-EXT-99,2024-05-29,False,False,False,3,False,612,238918.82,1.5229357798165137,False,True
PROD-1198,Monitores,1158.0,369.65,105,10.0,Norte,2024-11-20,False,False,False,10,False,437,428054.69999999995,11.028571428571428,True,True
PROD-1199,Smartphones,1196.0,1334.96,214,27.5,Occidente,2024-11-26,False,False,False,25-30 días,False,431,1596612.1600000001,5.588785046728972,True,True
PROD-1200,Smartphones,1058.0,1404.74,220,3.0,BOD-EXT-99,2024-08-08,False,True,False,3,False,541,1486214.92,4.8090909090909095,True,False
PROD-1201,Laptops,868.0,1378.81,240,0.0,Norte,2025-12-24,True,False,False,Inmediato,False,38,1196807.0799999998,3.6166666666666667,True,False
PROD-1202,Smartphones,1267.0,971.35,164,10.0,BOD-EXT-99,2025-06-07,False,False,False,10,False,238,1230700.45,7.725609756097561,True,True
PROD-1203,Laptops,1611.0,963.24,119,5.0,ZONA_FRANCA,2026-01-19,False,False,False,,True,12,1551779.6400000001,13.53781512605042,True,False
PROD-1204,Accesorios,257.0,634.66,156,10.0,Sur,2025-10-02,False,False,False,10,False,121,163107.62,1.6474358974358974,False,True
PROD-1205,Monitores,1309.0,1140.98,145,10.0,Sur,2025-09-10,False,False,False,10,False,143,1493542.82,9.027586206896551,True,True
PROD-1206,Laptops,1919.0,820.38,235,3.0,BOD-EXT-99,2024-03-19,True,False,False,3,False,683,1574309.22,8.16595744680851,True,False
PROD-1207,Accesorios,841.0,1032.29,109,3.0,Sur,2024-11-03,False,False,False,3,False,454,868155.89,7.715596330275229,True,True
PROD-1208,Laptops,324.0,671.26,212,3.0,Norte,2025-01-29,False,False,False,3,False,367,217488.24,1.528301886792453,False,True
PROD-1209,Monitores,1983.0,1110.67,294,3.0,BOD-EXT-99,2025-05-30,False,False,False,3,False,246,2202458.6100000003,6.744897959183674,True,True
PROD-1210,Smartphones,1314.0,1245.48,238,27.5,ZONA_FRANCA,2025-12-18,False,False,False,25-30 días,False,44,1636560.72,5.5210084033613445,True,True
PROD-1211,Smartphones,78.0,262.33,111,5.0,BOD-EXT-99,2025-01-22,False,False,False,5,False,374,20461.739999999998,0.7027027027027027,False,True
PROD-1212,Monitores,964.0,1257.75,237,27.5,BOD-EXT-99,2025-04-16,False,False,False,25-30 días,False,290,1212471.0,4.067510548523207,True,True
PROD-1213,Smartphones,1749.0,833.43,252,10.0,Sur,2025-07-09,False,False,False,10,False,206,1457669.0699999998,6.940476190476191,True,True
PROD-1214,Smartphones,1331.0,1274.77,276,27.5,ZONA_FRANCA,2024-08-31,False,False,False,25-30 días,False,518,1696718.8699999999,4.822463768115942,True,True
PROD-1215,Monitores,466.0,675.39,276,0.0,BOD-EXT-99,2025-06-04,False,False,False,Inmediato,False,241,314731.74,1.6884057971014492,False,True
PROD-1216,Accesorios,1468.0,599.61,110,5.0,Sur,2024-05-20,False,False,False,,True,621,880227.48,13.345454545454546,True,False
PROD-1217,Monitores,35.0,1376.84,289,3.0,Occidente,2025-10-10,False,False,False,3,False,113,48189.399999999994,0.12110726643598616,False,True
PROD-1218,Laptops,1148.0,414.2,217,0.0,ZONA_FRANCA,2025-04-05,True,False,False,Inmediato,False,301,475501.6,5.290322580645161,True,False
PROD-1219,Smartphones,1092.0,1274.11,263,5.0,Norte,2025-05-01,False,False,False,,True,275,1391328.1199999999,4.152091254752852,True,False
PROD-1220,Smartphones,1943.0,751.83,138,0.0,Norte,2025-10-28,False,False,False,Inmediato,False,95,1460805.6900000002,14.079710144927537,True,True
PROD-1221,Smartphones,252.0,795.44,152,10.0,Norte,2025-04-13,False,False,False,10,False,293,200450.88,1.6578947368421053,False,True
PROD-1222,Laptops,537.0,497.28,155,3.0,ZONA_FRANCA,2025-02-06,False,False,False,3,False,359,267039.36,3.464516129032258,True,True
PROD-1223,Accesorios,936.0,880.91,203,0.0,BOD-EXT-99,2025-04-19,False,False,False,Inmediato,False,287,824531.76,4.610837438423645,True,True
PROD-1224,Tablets,1813.0,521.56,228,10.0,Sur,2025-08-31,False,False,False,10,False,153,945588.2799999999,7.951754385964913,True,True
PROD-1225,Tablets,1020.0,106.94,155,3.0,ZONA_FRANCA,2024-07-11,False,True,False,3,False,569,109078.8,6.580645161290323,True,False
PROD-1226,Monitores,294.0,444.4,217,5.0,Norte,2024-12-05,False,False,False,5,False,422,130653.59999999999,1.3548387096774193,False,True
PROD-1227,Laptops,763.0,59.25,231,10.0,ZONA_FRANCA,2025-12-13,False,False,False,10,False,49,45207.75,3.303030303030303,True,True
PROD-1228,Laptops,1937.0,1468.61,129,27.5,Sur,2025-07-09,False,False,False,25-30 días,False,206,2844697.57,15.015503875968992,True,True
PROD-1229,Monitores,1260.0,1450.33,111,3.0,Norte,2024-07-17,False,False,False,3,False,563,1827415.7999999998,11.35135135135135,True,True
PROD-1230,Laptops,1949.0,622.98,134,0.0,Occidente,2024-04-10,False,False,False,Inmediato,False,661,1214188.02,14.544776119402986,True,True
PROD-1231,Accesorios,1627.0,1106.14,176,5.0,Norte,2024-07-16,False,False,False,,True,564,1799689.7800000003,9.244318181818182,True,False
PROD-1232,Accesorios,1277.0,551.42,279,0.0,Sur,2025-07-03,False,False,False,Inmediato,False,212,704163.34,4.577060931899641,True,True
PROD-1233,Accesorios,1042.0,1023.09,258,27.5,Sur,2025-11-27,False,False,False,25-30 días,False,65,1066059.78,4.038759689922481,True,True
PROD-1234,Accesorios,959.0,1217.87,201,27.5,Norte,2025-06-14,False,False,False,25-30 días,False,231,1167937.3299999998,4.7711442786069655,True,True
PROD-1235,Accesorios,653.0,1422.8,186,0.0,ZONA_FRANCA,2024-04-09,False,False,False,Inmediato,False,662,929088.4,3.510752688172043,True,True
PROD-1236,Laptops,524.0,630.31,295,5.0,ZONA_FRANCA,2025-03-18,False,False,False,,True,319,330282.43999999994,1.776271186440678,False,False
PROD-1237,Laptops,1558.0,1185.78,151,3.0,Norte,2025-09-17,False,False,False,3,False,136,1847445.24,10.317880794701987,True,True
PROD-1238,Smartphones,1062.0,435.6,179,10.0,Occidente,2024-04-25,False,False,False,10,False,646,462607.2,5.932960893854749,True,True
PROD-1239,Laptops,637.0,1485.98,234,27.5,Occidente,2024-07-15,True,False,False,25-30 días,False,565,946569.26,2.7222222222222223,True,False
PROD-1240,Tablets,438.0,87.37,121,27.5,Norte,2025-11-28,False,False,False,25-30 días,False,64,38268.060000000005,3.6198347107438016,True,True
PROD-1241,Smartphones,1297.0,925.12,174,27.5,Sur,2024-09-05,False,False,False,25-30 días,False,513,1199880.64,7.454022988505747,True,True
PROD-1242,Accesorios,443.0,1006.28,283,5.0,Norte,2025-09-22,False,False,False,,True,131,445782.04,1.5653710247349824,False,False
PROD-1243,Laptops,1617.0,1047.67,157,5.0,ZONA_FRANCA,2025-03-04,False,False,False,5,False,333,1694082.3900000001,10.299363057324841,True,True
PROD-1244,Smartphones,1587.0,224.56,192,5.0,BOD-EXT-99,2025-12-31,False,False,False,,True,31,356376.72000000003,8.265625,True,False
PROD-1245,Laptops,1019.5,1410.87,291,3.0,BOD-EXT-99,2024-09-21,False,True,False,3,False,497,1438381.9649999999,3.5034364261168385,True,False
PROD-1246,Laptops,950.0,312.72,202,3.0,BOD-EXT-99,2025-06-03,False,False,False,3,False,242,297084.0,4.702970297029703,True,True
PROD-1247,Laptops,800.0,952.99,239,3.0,Sur,2025-07-24,False,False,False,3,False,191,762392.0,3.3472803347280333,True,True
PROD-1248,Laptops,1338.0,372.88,106,3.0,Norte,2025-09-12,False,False,False,3,False,141,498913.44,12.622641509433961,True,True
PROD-1249,Smartphones,1304.0,495.46,227,3.0,Norte,2024-04-12,False,False,False,3,False,659,646079.84,5.744493392070485,True,True
PROD-1250,Laptops,1019.5,842.36,154,0.0,ZONA_FRANCA,2024-06-10,False,True,False,Inmediato,False,600,858786.02,6.62012987012987,True,False
PROD-1251,Laptops,1317.0,654.93,205,27.5,BOD-EXT-99,2024-07-20,False,False,False,25-30 días,False,560,862542.8099999999,6.424390243902439,True,True
PROD-1252,Accesorios,771.0,282.33,161,5.0,Occidente,2024-04-24,False,False,False,,True,647,217676.43,4.788819875776397,True,False
PROD-1253,Monitores,404.0,297.86,189,0.0,Norte,2025-07-25,False,False,False,Inmediato,False,190,120335.44,2.1375661375661377,True,True
PROD-1254,Laptops,1574.0,656.31,197,5.0,ZONA_FRANCA,2025-09-05,False,False,False,,True,148,1033031.94,7.98984771573604,True,False
PROD-1255,Smartphones,660.0,1148.06,176,5.0,ZONA_FRANCA,2024-06-12,False,False,False,5,False,598,757719.6,3.75,True,True
PROD-1256,Smartphones,866.0,1352.05,282,10.0,Occidente,2024-12-12,False,False,False,10,False,415,1170875.3,3.0709219858156027,True,True
PROD-1257,Laptops,1446.0,171.99,218,27.5,Occidente,2024-08-30,False,False,False,25-30 días,False,519,248697.54,6.63302752293578,True,True
PROD-1258,Laptops,1390.0,620.0,135,5.0,Occidente,2026-01-16,True,False,False,5,False,15,861800.0,10.296296296296296,True,False
PROD-1259,Smartphones,254.0,195.36,188,0.0,BOD-EXT-99,2025-10-18,False,False,False,Inmediato,False,105,49621.44,1.351063829787234,False,True
PROD-1260,Laptops,685.0,74.06,251,10.0,BOD-EXT-99,2025-04-24,False,False,False,10,False,282,50731.1,2.729083665338645,True,True
PROD-1261,Laptops,1913.0,1009.49,271,5.0,Norte,2025-10-20,False,False,False,5,False,103,1931154.37,7.059040590405904,True,True
PROD-1262,Monitores,1959.0,923.55,244,5.0,Occidente,2025-02-05,False,False,False,,True,360,1809234.45,8.028688524590164,True,False
PROD-1263,Laptops,911.0,286.38,229,10.0,Norte,2024-04-14,False,False,False,10,False,657,260892.18,3.978165938864629,True,True
PROD-1264,Smartphones,976.0,389.03,240,5.0,ZONA_FRANCA,2025-12-28,False,False,False,,True,34,379693.27999999997,4.066666666666666,True,False
PROD-1265,Tablets,1423.0,84.38,258,5.0,Occidente,2025-10-11,False,False,False,5,False,112,120072.73999999999,5.515503875968992,True,True
PROD-1266,Accesorios,1897.0,1260.67,192,0.0,ZONA_FRANCA,2025-03-30,False,False,False,Inmediato,False,307,2391490.99,9.880208333333334,True,True
PROD-1267,Laptops,1127.0,1463.3,213,5.0,Sur,2025-12-10,True,False,False,,True,52,1649139.0999999999,5.291079812206573,True,False
PROD-1268,Smartphones,614.0,246.42,127,10.0,Sur,2025-11-12,False,False,False,10,False,80,151301.88,4.834645669291339,True,True
PROD-1269,Smartphones,1058.0,385.64,287,5.0,Occidente,2024-05-26,False,True,False,5,False,615,408007.12,3.686411149825784,True,False
PROD-1270,Laptops,1106.0,1309.19,254,5.0,ZONA_FRANCA,2025-01-28,False,False,False,,True,368,1447964.1400000001,4.354330708661418,True,False
PROD-1271,Laptops,253.0,1393.37,242,0.0,Sur,2025-06-04,True,False,False,Inmediato,False,241,352522.61,1.0454545454545454,False,False
PROD-1272,Laptops,1713.0,658.46,132,27.5,Occidente,2026-01-01,True,False,False,25-30 días,False,30,1127941.98,12.977272727272727,True,False
PROD-1273,Laptops,1019.5,123.4,119,0.0,ZONA_FRANCA,2025-02-05,True,True,False,Inmediato,False,360,125806.3,8.567226890756302,True,False
PROD-1274,Laptops,893.0,107.12,269,0.0,Occidente,2025-06-13,False,False,False,Inmediato,False,232,95658.16,3.319702602230483,True,True
PROD-1275,Accesorios,987.0,882.23,239,27.5,BOD-EXT-99,2024-06-01,False,True,False,25-30 días,False,609,870761.01,4.129707112970712,True,False
PROD-1276,Laptops,1299.0,619.7,200,0.0,ZONA_FRANCA,2025-12-29,False,False,False,Inmediato,False,33,804990.3,6.495,True,True
PROD-1277,Laptops,840.0,91.55,122,27.5,Sur,2025-06-03,False,False,False,25-30 días,False,242,76902.0,6.885245901639344,True,True
PROD-1278,Laptops,954.0,895.72,299,27.5,Occidente,2025-12-04,False,False,False,25-30 días,False,58,854516.88,3.190635451505017,True,True
PROD-1279,Tablets,1020.0,66.39,211,5.0,Sur,2024-08-21,False,True,False,,True,528,67717.8,4.834123222748815,True,False
PROD-1280,Accesorios,356.0,1191.69,113,5.0,Occidente,2025-11-15,False,False,False,,True,77,424241.64,3.150442477876106,True,False
PROD-1281,Accesorios,964.0,494.33,190,27.5,Norte,2025-04-05,False,False,False,25-30 días,False,301,476534.12,5.073684210526316,True,True
PROD-1282,Laptops,285.0,108.37,252,5.0,Sur,2024-03-25,False,False,False,5,False,677,30885.45,1.130952380952381,False,True
PROD-1283,Smartphones,1788.0,903.11,176,10.0,Sur,2025-10-12,False,False,False,10,False,111,1614760.68,10.159090909090908,True,True
PROD-1284,Tablets,1097.0,626.64,184,5.0,Norte,2024-12-15,False,False,False,5,False,412,687424.08,5.961956521739131,True,True
PROD-1285,Smartphones,1777.0,1462.01,208,27.5,BOD-EXT-99,2025-03-21,False,False,False,25-30 días,False,316,2597991.77,8.54326923076923,True,True
PROD-1286,Laptops,664.0,839.09,130,10.0,Sur,2025-09-09,False,False,False,10,False,144,557155.76,5.107692307692307,True,True
PROD-1287,Monitores,0.0,449.1,221,5.0,ZONA_FRANCA,2024-04-04,False,False,False,,True,667,0.0,0.0,False,False
PROD-1288,Laptops,273.0,1078.69,206,10.0,Occidente,2024-03-13,False,False,False,10,False,689,294482.37,1.325242718446602,False,True
PROD-1289,Laptops,738.0,443.66,153,27.5,Norte,2024-04-24,True,False,False,25-30 días,False,647,327421.08,4.823529411764706,True,False
PROD-1290,Laptops,90.0,1361.15,232,5.0,ZONA_FRANCA,2026-01-14,False,False,False,,True,17,122503.50000000001,0.3879310344827586,False,False
PROD-1291,Smartphones,419.0,593.35,240,10.0,ZONA_FRANCA,2025-02-15,False,False,False,10,False,350,248613.65000000002,1.7458333333333333,False,True
PROD-1292,Laptops,736.0,847.31,255,10.0,ZONA_FRANCA,2025-08-30,False,False,False,10,False,154,623620.1599999999,2.8862745098039215,True,True
PROD-1293,Tablets,1775.0,123.33,142,5.0,ZONA_FRANCA,2024-09-13,False,False,False,5,False,505,218910.75,12.5,True,True
PROD-1294,Tablets,1307.0,667.88,188,10.0,Norte,2025-02-06,False,False,False,10,False,359,872919.16,6.952127659574468,True,True
PROD-1295,Accesorios,1866.0,1256.93,214,27.5,Norte,2025-03-06,False,False,False,25-30 días,False,331,2345431.38,8.719626168224298,True,True
PROD-1296,Laptops,913.0,1218.19,198,3.0,BOD-EXT-99,2024-08-22,False,False,False,3,False,527,1112207.47,4.611111111111111,True,True
PROD-1297,Smartphones,322.0,375.26,146,3.0,Sur,2026-01-20,False,False,False,3,False,11,120833.72,2.2054794520547945,True,True
PROD-1298,Monitores,1642.0,377.81,170,3.0,ZONA_FRANCA,2025-11-18,False,False,False,3,False,74,620364.02,9.658823529411764,True,True
PROD-1299,Laptops,1129.0,1235.09,265,27.5,Sur,2025-07-04,True,False,False,25-30 días,False,211,1394416.6099999999,4.260377358490566,True,False
PROD-1300,Laptops,1019.5,1399.08,166,3.0,Sur,2024-03-12,False,True,False,3,False,690,1426362.0599999998,6.141566265060241,True,False
PROD-1301,Laptops,1621.0,188.27,161,5.0,ZONA_FRANCA,2024-05-01,False,False,False,5,False,640,305185.67000000004,10.06832298136646,True,True
PROD-1302,Smartphones,55.0,702.59,208,27.5,Norte,2025-04-24,False,False,False,25-30 días,False,282,38642.450000000004,0.2644230769230769,False,True
PROD-1303,Laptops,1393.0,539.31,266,5.0,Sur,2025-07-21,False,False,False,,True,194,751258.83,5.2368421052631575,True,False
PROD-1304,Tablets,1631.0,1312.5,136,27.5,Occidente,2026-01-02,False,False,False,25-30 días,False,29,2140687.5,11.992647058823529,True,True
PROD-1305,Monitores,961.0,171.11,218,27.5,Sur,2026-01-23,False,True,False,25-30 días,False,8,164436.71000000002,4.408256880733945,True,False
PROD-1306,Accesorios,299.0,356.13,185,10.0,BOD-EXT-99,2025-03-29,False,False,False,10,False,308,106482.87,1.6162162162162161,False,True
PROD-1307,Tablets,1236.0,1141.08,225,10.0,ZONA_FRANCA,2024-11-13,False,False,False,10,False,444,1410374.88,5.493333333333333,True,True
PROD-1308,Laptops,1012.0,124.38,235,10.0,Norte,2025-03-28,True,False,False,10,False,309,125872.56,4.306382978723405,True,False
PROD-1309,Laptops,394.0,764.18,151,0.0,Sur,2024-03-26,False,False,False,Inmediato,False,676,301086.92,2.609271523178808,True,True
PROD-1310,Laptops,901.0,691.06,190,5.0,Norte,2024-12-02,True,False,False,5,False,425,622645.0599999999,4.742105263157895,True,False
PROD-1311,Smartphones,1058.0,534.88,132,27.5,Occidente,2024-06-20,False,True,False,25-30 días,False,590,565903.04,8.015151515151516,True,False
PROD-1312,Accesorios,1057.0,622.13,180,27.5,Occidente,2024-03-12,False,False,False,25-30 días,False,690,657591.41,5.872222222222222,True,True
PROD-1313,Smartphones,1425.0,818.41,141,10.0,Norte,2025-11-02,False,False,False,10,False,90,1166234.25,10.106382978723405,True,True
PROD-1314,Smartphones,1748.0,283.98,211,27.5,BOD-EXT-99,2024-11-02,False,False,False,25-30 días,False,455,496397.04000000004,8.28436018957346,True,True
PROD-1315,Laptops,1795.0,879.39,225,5.0,Norte,2024-11-14,True,False,False,,True,443,1578505.05,7.977777777777778,True,False
PROD-1316,Smartphones,1358.0,1217.88,254,27.5,BOD-EXT-99,2025-11-14,False,False,False,25-30 días,False,78,1653881.04,5.346456692913386,True,True
PROD-1317,Laptops,1145.0,1152.23,235,3.0,Sur,2024-10-14,False,False,False,3,False,474,1319303.35,4.872340425531915,True,True
PROD-1318,Smartphones,1349.0,273.15,250,5.0,ZONA_FRANCA,2025-10-21,False,False,False,,True,102,368479.35,5.396,True,False
PROD-1319,Laptops,1658.0,266.41,205,5.0,Norte,2024-05-19,False,False,False,,True,622,441707.78,8.08780487804878,True,False
PROD-1320,Laptops,1335.0,438.85,224,27.5,Occidente,2024-11-02,True,False,False,25-30 días,False,455,585864.75,5.959821428571429,True,False
PROD-1321,Monitores,1250.0,573.56,212,0.0,Norte,2025-03-24,False,False,False,Inmediato,False,313,716949.9999999999,5.89622641509434,True,True
PROD-1322,Accesorios,1193.0,642.26,163,10.0,Norte,2025-05-30,False,False,False,10,False,246,766216.1799999999,7.319018404907975,True,True
PROD-1323,Tablets,470.0,1035.56,222,5.0,BOD-EXT-99,2025-06-12,False,False,False,5,False,233,486713.19999999995,2.1171171171171173,True,True
PROD-1324,Laptops,1756.0,132.19,213,5.0,ZONA_FRANCA,2024-06-17,False,False,False,5,False,593,232125.63999999998,8.244131455399062,True,True
PROD-1325,Laptops,1019.5,100.28,119,3.0,Occidente,2024-04-28,False,True,False,3,False,643,102235.46,8.567226890756302,True,False
PROD-1326,Smartphones,1058.0,618.27,115,5.0,Occidente,2025-06-11,False,True,False,5,False,234,654129.66,9.2,True,False
PROD-1327,Smartphones,933.0,1060.89,244,5.0,BOD-EXT-99,2025-01-10,False,False,False,5,False,386,989810.3700000001,3.8237704918032787,True,True
PROD-1328,Laptops,1606.0,330.48,118,10.0,ZONA_FRANCA,2024-05-31,True,False,False,10,False,610,530750.88,13.610169491525424,True,False
PROD-1329,Laptops,1610.0,980.18,219,10.0,Occidente,2025-12-25,True,False,False,10,False,37,1578089.7999999998,7.351598173515982,True,False
PROD-1330,Laptops,669.0,426.75,235,0.0,ZONA_FRANCA,2025-08-24,False,False,False,Inmediato,False,160,285495.75,2.8468085106382977,True,True
PROD-1331,Laptops,1022.0,1334.82,265,3.0,Occidente,2024-10-27,False,False,False,3,False,461,1364186.04,3.8566037735849057,True,True
PROD-1332,Accesorios,808.0,1348.75,137,5.0,Sur,2024-11-09,False,False,False,5,False,448,1089790.0,5.897810218978102,True,True
